customer_id,age,annual_income,loan_amount,loan_term_months,credit_score,employment_years,num_credit_lines,existing_debt,num_dependents,employment_type,education,property_ownership,loan_purpose,default
CUST05497,55,30492,83193,12,732.0,0.3,4.0,12872,4,Salaried,Under-Graduate,Rent,Home,0
CUST05498,26,62604,224289,60,628.0,0.2,13.0,69680,3,Salaried,Post-Graduate,Own,Personal,0
CUST05499,48,42287,26310,24,629.0,3.2,5.0,20943,5,Salaried,Graduate,Rent,Education,0
CUST05500,44,22198,75490,48,,3.0,8.0,14748,3,Business,Under-Graduate,Mortgage,Personal,1
CUST05501,61,62385,120845,12,533.0,0.3,13.0,91711,5,Business,PhD,Own,Business,0
CUST05502,35,15000,42043,48,597.0,1.5,8.0,19031,5,Salaried,Under-Graduate,Mortgage,Personal,1
CUST05503,36,81581,147124,24,507.0,1.4,12.0,51231,4,Self-Employed,Graduate,Rent,Business,0
CUST05504,64,94728,277961,48,670.0,1.8,5.0,128598,5,Salaried,Graduate,Rent,Car,0
CUST05505,54,28751,39964,36,624.0,5.1,11.0,4195,1,Self-Employed,Graduate,Rent,Business,0
CUST05506,52,76049,43861,60,736.0,6.0,13.0,102996,0,Salaried,Graduate,Own,Car,0
CUST05507,56,61981,236597,12,591.0,2.1,3.0,82677,4,Freelancer,Graduate,Rent,Car,1
CUST05508,38,44999,25077,24,629.0,7.8,10.0,43657,4,Salaried,Under-Graduate,Rent,Home,0
CUST05509,49,45932,155449,12,747.0,2.7,8.0,22370,3,Salaried,Under-Graduate,Rent,Home,0
CUST05510,40,68089,74351,60,721.0,3.7,2.0,83973,4,Self-Employed,Post-Graduate,Mortgage,Personal,0
CUST05511,44,54200,101504,36,660.0,0.8,12.0,22127,2,Salaried,Graduate,Mortgage,Car,0
CUST05512,53,15000,50680,36,567.0,1.3,9.0,3198,4,Salaried,Post-Graduate,Own,Car,0
CUST05513,61,96460,117754,24,696.0,6.5,6.0,79752,0,Salaried,Post-Graduate,Own,Business,0
CUST05514,34,63663,224728,36,626.0,18.9,10.0,12301,4,Salaried,Post-Graduate,Rent,Home,0
CUST05515,41,53959,120984,36,608.0,6.1,4.0,28925,0,Freelancer,Post-Graduate,Rent,Car,0
CUST05516,56,40631,72385,36,756.0,0.3,4.0,35334,5,Salaried,Graduate,Mortgage,Personal,0
CUST05517,26,51220,144365,48,767.0,0.8,3.0,15946,3,Salaried,Post-Graduate,Own,Home,0
CUST05518,30,80383,136238,12,579.0,3.0,11.0,49890,2,Salaried,PhD,Mortgage,Home,0
CUST05519,50,60232,103328,36,787.0,6.6,,27836,2,Salaried,Post-Graduate,Own,Personal,0
CUST05520,27,62507,191730,48,642.0,0.9,6.0,14473,3,Self-Employed,Graduate,Rent,Business,0
CUST05521,46,30016,47557,60,712.0,6.9,10.0,28538,1,Salaried,Post-Graduate,Rent,Personal,0
CUST05522,52,48007,57738,48,796.0,4.1,,43220,0,Self-Employed,Post-Graduate,Mortgage,Home,0
CUST05523,43,56021,186368,24,636.0,7.4,9.0,46974,2,Self-Employed,Graduate,Mortgage,Home,0
CUST05524,23,68931,228768,36,670.0,4.1,14.0,96281,0,Salaried,Post-Graduate,Mortgage,Education,0
CUST05525,26,46683,104642,24,707.0,4.6,8.0,64879,0,Self-Employed,Post-Graduate,Own,Business,0
CUST05526,48,73557,172365,24,776.0,1.4,12.0,63152,3,Salaried,Graduate,Mortgage,Home,1
CUST05527,46,32112,94289,36,651.0,6.4,6.0,35582,0,Salaried,Graduate,Rent,Home,0
CUST05528,29,56390,128707,60,714.0,9.3,5.0,68086,2,Salaried,Post-Graduate,Rent,Personal,0
CUST05529,22,53047,103953,12,588.0,10.3,11.0,8741,4,Salaried,Graduate,Own,Car,0
CUST05530,41,24689,98314,24,531.0,0.1,3.0,31291,0,Salaried,Graduate,Rent,Business,1
CUST05531,44,54045,54949,36,595.0,4.9,3.0,414,2,Salaried,Under-Graduate,Own,Education,0
CUST05532,53,43347,111598,24,595.0,22.8,8.0,132,0,Salaried,Graduate,Mortgage,Car,0
CUST05533,32,83275,299833,36,728.0,4.4,6.0,38761,2,Business,Graduate,Rent,Personal,0
CUST05534,60,46794,135948,24,644.0,0.9,10.0,55659,5,Self-Employed,Graduate,Mortgage,Education,0
CUST05535,45,62017,222221,24,601.0,10.5,14.0,85714,2,Salaried,Under-Graduate,Own,Car,0
CUST05536,32,30379,50950,36,579.0,1.5,11.0,18191,1,Self-Employed,Post-Graduate,Rent,Business,0
CUST05537,50,59731,86727,60,616.0,0.2,,56536,5,Business,Post-Graduate,Own,Business,0
CUST05538,47,46699,162486,48,723.0,2.8,4.0,33102,0,Freelancer,PhD,Rent,Business,0
CUST05539,37,39474,74187,48,578.0,0.5,3.0,16560,4,Salaried,Post-Graduate,Rent,Personal,0
CUST05540,56,111677,333231,24,639.0,0.6,6.0,145364,3,Salaried,Post-Graduate,Own,Home,0
CUST05541,41,47931,48751,60,619.0,3.1,1.0,42198,0,Self-Employed,Graduate,Rent,Home,0
CUST05542,24,50761,159665,36,678.0,4.7,11.0,52489,4,Business,Graduate,Rent,Education,0
CUST05543,22,73039,176859,60,,11.8,13.0,67616,5,Self-Employed,Graduate,Rent,Home,0
CUST05544,22,39631,57074,36,597.0,,5.0,4995,3,Salaried,Graduate,Mortgage,Home,1
CUST05545,38,63065,140683,24,675.0,9.2,7.0,78473,2,Salaried,Graduate,Own,Home,0
CUST05546,23,65206,191660,24,648.0,2.7,1.0,3765,4,Salaried,Post-Graduate,Mortgage,Business,0
CUST05547,50,59894,32438,36,612.0,1.9,13.0,62059,1,Salaried,Under-Graduate,Rent,Business,0
CUST05548,41,100926,275642,12,654.0,4.5,10.0,21392,5,Salaried,Post-Graduate,Mortgage,Home,0
CUST05549,27,38914,93221,60,795.0,5.9,12.0,31951,1,Salaried,Under-Graduate,Rent,Car,0
CUST05550,29,85752,108990,24,644.0,4.2,4.0,16385,5,Salaried,Post-Graduate,Mortgage,Business,0
CUST05551,50,64442,202053,36,644.0,1.5,2.0,93710,2,Self-Employed,Post-Graduate,Mortgage,Home,0
CUST05552,54,73188,114327,24,619.0,2.3,13.0,47478,3,Salaried,Graduate,Rent,Car,0
CUST05553,24,61824,90820,12,683.0,3.0,1.0,73567,3,Salaried,Graduate,Mortgage,Car,0
CUST05554,56,92565,198946,48,570.0,0.1,1.0,110603,1,Self-Employed,Under-Graduate,Mortgage,Home,0
CUST05555,26,48598,139307,36,659.0,10.6,12.0,8847,1,Self-Employed,PhD,Own,Home,0
CUST05556,48,64944,243602,48,685.0,3.6,7.0,55161,0,Salaried,Under-Graduate,Mortgage,Home,0
CUST05557,33,81109,80683,12,582.0,7.0,6.0,121557,5,Self-Employed,Graduate,Mortgage,Business,0
CUST05558,41,43823,82721,60,777.0,0.9,7.0,25119,2,Salaried,Graduate,Rent,Car,0
CUST05559,41,75008,55090,36,774.0,4.1,1.0,10750,4,Self-Employed,Graduate,Own,Business,0
CUST05560,30,54627,172344,60,829.0,,10.0,62634,5,Freelancer,Graduate,Rent,Education,0
CUST05561,60,30302,62636,24,695.0,1.2,12.0,27006,0,Self-Employed,Under-Graduate,Mortgage,Home,0
CUST05562,25,25968,77235,48,683.0,2.1,3.0,27826,0,Self-Employed,Graduate,Mortgage,Home,0
CUST05563,40,53183,86564,36,643.0,2.5,7.0,42444,0,Business,Post-Graduate,Rent,Home,0
CUST05564,59,74817,258500,36,655.0,2.4,10.0,30197,3,Salaried,Graduate,Own,Personal,0
CUST05565,48,15000,35578,12,724.0,4.6,10.0,10531,3,Self-Employed,Under-Graduate,Own,Personal,0
CUST05566,64,59009,224389,36,651.0,2.5,9.0,51836,5,Self-Employed,Graduate,Rent,Car,0
CUST05567,34,72847,56518,12,,5.6,6.0,25955,3,Business,Graduate,Own,Car,0
CUST05568,34,29441,67713,36,694.0,3.3,8.0,37717,5,Business,Graduate,Own,Business,0
CUST05569,43,42320,134687,36,599.0,0.9,9.0,26119,5,Salaried,Graduate,Rent,Education,0
CUST05570,49,66447,172797,48,776.0,14.8,7.0,71285,5,Salaried,Under-Graduate,Rent,Business,0
CUST05571,43,71970,41827,60,650.0,1.4,,101918,3,Salaried,Post-Graduate,Mortgage,Home,0
CUST05572,64,87081,339893,24,711.0,4.1,11.0,54273,4,Salaried,Graduate,Mortgage,Personal,0
CUST05573,40,43273,66810,36,585.0,0.3,10.0,29945,5,Salaried,Under-Graduate,Own,Car,0
CUST05574,29,38688,53098,36,646.0,12.5,13.0,10655,3,Self-Employed,Post-Graduate,Own,Business,0
CUST05575,29,88053,193699,48,618.0,13.2,4.0,49675,4,Salaried,Graduate,Rent,Personal,0
CUST05576,63,39901,95664,60,621.0,2.3,9.0,31668,2,Self-Employed,Graduate,Mortgage,Business,0
CUST05577,47,65145,207291,60,559.0,0.6,9.0,22434,5,Salaried,Under-Graduate,Own,Business,0
CUST05578,47,98662,185135,60,734.0,7.3,2.0,3868,0,Self-Employed,Graduate,Mortgage,Personal,0
CUST05579,44,70054,142900,60,688.0,1.5,11.0,27088,1,Self-Employed,Graduate,Rent,Business,0
CUST05580,64,70665,167642,60,536.0,6.0,9.0,72351,0,Self-Employed,Graduate,Mortgage,Education,0
CUST05581,34,80561,151483,36,633.0,12.3,3.0,103713,5,Salaried,Under-Graduate,Own,Education,0
CUST05582,49,65497,242399,60,632.0,4.5,11.0,12873,4,Salaried,Graduate,Own,Home,0
CUST05583,30,70761,246204,48,681.0,9.9,7.0,71299,3,Self-Employed,Post-Graduate,Own,Home,0
CUST05584,41,48148,100745,24,638.0,1.3,13.0,24556,4,Salaried,Graduate,Mortgage,Education,0
CUST05585,40,78199,39152,12,736.0,12.1,11.0,35316,5,Salaried,PhD,Rent,Education,0
CUST05586,60,63269,231138,24,727.0,1.3,13.0,41064,5,Salaried,Under-Graduate,Own,Education,1
CUST05587,33,25438,23789,48,826.0,1.3,12.0,33222,1,Salaried,Post-Graduate,Own,Home,0
CUST05588,36,59858,81155,36,471.0,10.6,3.0,52131,5,Self-Employed,Graduate,Mortgage,Personal,0
CUST05589,52,15000,15498,24,759.0,4.0,12.0,14415,0,Self-Employed,Graduate,Mortgage,Personal,0
CUST05590,35,69278,78239,48,713.0,8.0,11.0,11898,0,Salaried,Graduate,Mortgage,Car,0
CUST05591,32,50328,166589,24,635.0,8.1,13.0,9109,5,Self-Employed,Graduate,Own,Car,0
CUST05592,47,93111,235408,48,629.0,5.2,5.0,70159,5,Business,Under-Graduate,Rent,Car,0
CUST05593,63,64792,249211,48,642.0,1.0,12.0,69812,5,Salaried,Under-Graduate,Mortgage,Home,1
CUST05594,48,73483,96269,60,669.0,5.9,2.0,21552,2,Business,Post-Graduate,Own,Car,0
CUST05595,32,34015,74823,24,606.0,0.3,10.0,27950,4,Salaried,Post-Graduate,Rent,Personal,1
CUST05596,59,68691,269337,60,521.0,1.1,10.0,94426,2,Business,Under-Graduate,Rent,Education,1
CUST05597,55,42186,143118,36,608.0,5.1,3.0,32445,3,Salaried,Graduate,Own,Personal,1
CUST05598,64,76810,234282,36,628.0,11.9,10.0,55385,2,Salaried,Graduate,Mortgage,Business,0
CUST05599,40,32632,37899,36,695.0,7.4,4.0,28648,0,Salaried,Post-Graduate,Mortgage,Personal,0
CUST05600,27,57196,182622,36,554.0,2.0,10.0,59408,0,Salaried,Graduate,Own,Car,0
CUST05601,59,31842,54656,60,701.0,8.7,12.0,14428,0,Salaried,Post-Graduate,Own,Business,0
CUST05602,63,57516,135558,36,553.0,17.0,12.0,28867,5,Salaried,PhD,Mortgage,Car,0
CUST05603,49,95449,251227,60,681.0,2.0,6.0,22413,3,Freelancer,Graduate,Own,Personal,0
CUST05604,22,69425,182780,24,694.0,1.0,11.0,98808,5,Salaried,Under-Graduate,Rent,Business,0
CUST05605,56,54347,165368,36,639.0,1.1,6.0,3873,4,Salaried,Graduate,Own,Business,0
CUST05606,61,15000,42239,36,653.0,2.6,13.0,10366,0,Salaried,Under-Graduate,Mortgage,Home,1
CUST05607,29,44286,32740,36,705.0,0.3,3.0,45408,5,Business,Graduate,Rent,Personal,0
CUST05608,28,64493,135481,60,603.0,3.3,3.0,68760,1,Salaried,Graduate,Rent,Personal,0
CUST05609,32,44782,126467,48,674.0,6.6,9.0,42071,4,Self-Employed,Under-Graduate,Rent,Personal,0
CUST05610,60,83543,128319,36,621.0,,10.0,42678,2,Salaried,Under-Graduate,Own,Education,0
CUST05611,25,56430,90045,48,774.0,17.5,2.0,6536,4,Salaried,Graduate,Mortgage,Car,0
CUST05612,46,76571,71669,36,693.0,3.1,4.0,107059,3,Self-Employed,Post-Graduate,Rent,Home,0
CUST05613,33,59098,116136,12,566.0,,5.0,16883,3,Self-Employed,PhD,Rent,Car,0
CUST05614,47,49480,195639,36,795.0,3.2,8.0,67444,4,Self-Employed,Post-Graduate,Rent,Car,0
CUST05615,59,45573,68296,36,730.0,13.3,8.0,15413,5,Self-Employed,Graduate,Rent,Car,0
CUST05616,33,34756,82025,60,553.0,0.5,6.0,3676,2,Salaried,Graduate,Own,Home,1
CUST05617,64,76932,238591,12,527.0,1.3,2.0,9646,0,Salaried,Under-Graduate,Own,Car,0
CUST05618,58,46439,25413,36,551.0,6.3,10.0,24965,0,Self-Employed,Graduate,Own,Personal,0
CUST05619,45,65445,238974,12,571.0,1.7,13.0,14918,5,Salaried,Graduate,Own,Home,0
CUST05620,37,44485,82427,24,662.0,7.2,10.0,32192,5,Salaried,Under-Graduate,Mortgage,Home,0
CUST05621,34,33339,118083,36,656.0,2.7,1.0,22694,2,Salaried,Under-Graduate,Own,Business,0
CUST05622,46,66102,42061,24,708.0,7.9,7.0,82915,5,Business,Post-Graduate,Mortgage,Personal,0
CUST05623,25,40065,40458,48,625.0,4.0,,41812,5,Salaried,Graduate,Mortgage,Home,0
CUST05624,32,46990,76539,36,629.0,0.4,1.0,49225,2,Salaried,Graduate,Mortgage,Personal,0
CUST05625,53,30026,51317,24,659.0,2.4,11.0,26605,0,Self-Employed,Post-Graduate,Mortgage,Home,0
CUST05626,28,45137,156502,36,740.0,2.0,3.0,3210,4,Self-Employed,Under-Graduate,Own,Personal,0
CUST05627,32,55482,29916,12,,8.3,9.0,62188,2,Salaried,Under-Graduate,Mortgage,Personal,0
CUST05628,49,49250,135136,60,629.0,4.9,6.0,26487,3,Self-Employed,Graduate,Rent,Business,0
CUST05629,62,71364,68480,12,755.0,7.5,8.0,89510,3,Salaried,Graduate,Mortgage,Business,0
CUST05630,44,57910,195808,12,655.0,2.3,14.0,21422,3,Self-Employed,Graduate,Rent,Business,0
CUST05631,44,116746,376506,36,626.0,5.9,12.0,117349,0,Salaried,Graduate,Own,Home,0
CUST05632,49,63485,142823,60,584.0,0.3,9.0,57493,4,Self-Employed,Graduate,Mortgage,Car,0
CUST05633,64,20290,25248,60,722.0,0.2,7.0,3409,2,Self-Employed,Post-Graduate,Rent,Home,0
CUST05634,47,50742,138055,24,611.0,,8.0,10374,5,Salaried,Graduate,Mortgage,Home,0
CUST05635,46,52475,54936,24,610.0,7.4,4.0,78703,0,Salaried,Under-Graduate,Mortgage,Personal,0
CUST05636,50,42727,49780,36,759.0,3.8,5.0,21502,0,Salaried,Graduate,Mortgage,Business,0
CUST05637,40,56452,152048,48,566.0,2.6,13.0,34504,0,Salaried,Post-Graduate,Mortgage,Car,0
CUST05638,54,42132,167234,36,780.0,11.3,7.0,54064,5,Freelancer,Under-Graduate,Rent,Car,0
CUST05639,57,61656,223115,36,663.0,3.4,9.0,58360,4,Business,Post-Graduate,Mortgage,Business,0
CUST05640,35,16826,43341,24,651.0,4.8,8.0,17141,0,Self-Employed,Graduate,Rent,Business,0
CUST05641,35,77883,185741,24,672.0,21.3,7.0,74354,3,Salaried,Graduate,Mortgage,Education,0
CUST05642,56,23434,93603,36,651.0,3.7,4.0,11367,3,Salaried,Graduate,Rent,Business,0
CUST05643,51,49728,120137,24,607.0,7.7,11.0,61851,2,Business,Post-Graduate,Own,Home,0
CUST05644,49,40345,79496,24,677.0,2.7,1.0,2041,2,Self-Employed,Post-Graduate,Mortgage,Car,0
CUST05645,38,61118,225124,24,610.0,0.2,1.0,33687,4,Salaried,Post-Graduate,Own,Home,1
CUST05646,24,51335,67743,36,684.0,9.0,12.0,73501,2,Salaried,Post-Graduate,Rent,Education,0
CUST05647,37,60033,50508,12,835.0,14.4,5.0,34088,1,Salaried,Under-Graduate,Rent,Business,0
CUST05648,51,77223,209993,36,,2.8,14.0,1944,0,Self-Employed,Graduate,Mortgage,Education,0
CUST05649,50,70372,58793,60,634.0,3.5,7.0,20268,3,Salaried,Post-Graduate,Rent,Car,0
CUST05650,36,55726,100642,12,670.0,2.8,11.0,78919,1,Salaried,Graduate,Mortgage,Home,0
CUST05651,46,64190,127258,36,624.0,28.9,12.0,81770,4,Self-Employed,Graduate,Own,Education,0
CUST05652,59,94200,227623,48,635.0,11.7,8.0,27609,5,Salaried,Graduate,Own,Home,0
CUST05653,63,71084,282260,36,641.0,0.2,7.0,104226,4,Salaried,Under-Graduate,Rent,Education,0
CUST05654,59,49129,62562,24,688.0,7.5,4.0,11708,0,Salaried,Graduate,Mortgage,Home,0
CUST05655,44,80557,146222,12,722.0,4.6,11.0,119906,5,Salaried,Post-Graduate,Rent,Home,0
CUST05656,46,62826,60491,36,818.0,0.1,14.0,79589,2,Salaried,Graduate,Own,Personal,0
CUST05657,63,35744,93886,36,701.0,2.9,7.0,48932,1,Self-Employed,Post-Graduate,Rent,Home,0
CUST05658,28,51385,156562,24,562.0,0.8,6.0,10768,2,Salaried,Under-Graduate,Rent,Personal,0
CUST05659,43,25554,55893,48,547.0,10.3,8.0,11566,5,Self-Employed,Under-Graduate,Mortgage,Personal,0
CUST05660,38,15000,20406,48,644.0,0.1,9.0,15795,1,Salaried,Under-Graduate,Rent,Business,0
CUST05661,39,36019,96282,24,730.0,10.3,1.0,27298,0,Salaried,Post-Graduate,Mortgage,Personal,0
CUST05662,62,57451,137138,48,633.0,14.1,2.0,25128,4,Salaried,Under-Graduate,Rent,Business,0
CUST05663,31,57510,63212,24,634.0,0.4,8.0,59989,4,Self-Employed,Under-Graduate,Mortgage,Home,0
CUST05664,31,26768,51391,48,721.0,6.4,7.0,31305,0,Business,Post-Graduate,Mortgage,Education,1
CUST05665,28,15000,30347,24,647.0,4.0,7.0,6421,4,Salaried,Under-Graduate,Rent,Business,1
CUST05666,59,84415,332524,48,,15.4,3.0,10867,4,Salaried,Graduate,Mortgage,Education,0
CUST05667,48,56905,197602,24,529.0,8.0,7.0,49026,3,Self-Employed,Under-Graduate,Mortgage,Car,0
CUST05668,54,86114,264395,36,688.0,5.9,4.0,51218,5,Business,Under-Graduate,Rent,Car,0
CUST05669,22,84971,306806,24,507.0,13.0,10.0,111879,2,Business,Under-Graduate,Rent,Personal,0
CUST05670,55,69694,214252,48,671.0,0.9,10.0,4705,5,Self-Employed,PhD,Rent,Personal,0
CUST05671,25,56182,205733,12,722.0,2.4,2.0,53758,0,Self-Employed,Graduate,Rent,Personal,0
CUST05672,38,47046,32505,24,519.0,9.3,1.0,3350,2,Self-Employed,Graduate,Own,Car,0
CUST05673,25,69371,145417,24,466.0,0.5,8.0,11784,4,Salaried,Post-Graduate,Mortgage,Car,1
CUST05674,64,51802,161318,12,718.0,13.7,5.0,28651,2,Salaried,Graduate,Own,Personal,0
CUST05675,47,43207,109812,48,685.0,6.8,10.0,14817,0,Salaried,Post-Graduate,Rent,Personal,0
CUST05676,25,15000,16696,60,562.0,2.9,4.0,3640,2,Freelancer,Graduate,Mortgage,Business,0
CUST05677,22,53337,90231,48,669.0,2.1,14.0,63454,0,Salaried,Under-Graduate,Mortgage,Car,0
CUST05678,28,76933,124032,60,606.0,0.8,9.0,26801,0,Salaried,Post-Graduate,Rent,Car,0
CUST05679,51,80186,113440,12,635.0,0.5,14.0,43862,3,Self-Employed,Under-Graduate,Rent,Business,0
CUST05680,30,56065,95365,24,628.0,2.8,13.0,76350,3,Self-Employed,Graduate,Rent,Home,0
CUST05681,56,37225,85691,36,543.0,9.3,5.0,43861,5,Salaried,Graduate,Mortgage,Personal,1
CUST05682,29,73054,255107,60,722.0,3.8,,57424,2,Self-Employed,Graduate,Rent,Car,0
CUST05683,45,54692,169387,48,565.0,3.0,2.0,7702,2,Business,PhD,Own,Car,1
CUST05684,40,47686,163247,36,657.0,1.9,9.0,67627,1,Self-Employed,Graduate,Rent,Home,0
CUST05685,57,25881,92980,24,702.0,0.9,10.0,27528,5,Self-Employed,Graduate,Mortgage,Business,1
CUST05686,64,97075,189929,24,583.0,23.1,7.0,5112,3,Salaried,Under-Graduate,Mortgage,Education,0
CUST05687,48,69767,119377,36,628.0,0.1,9.0,99293,3,Salaried,Under-Graduate,Own,Education,0
CUST05688,53,71924,50467,48,609.0,1.9,5.0,7738,2,Salaried,Under-Graduate,Rent,Car,0
CUST05689,35,37743,141789,12,787.0,7.3,7.0,34138,3,Business,Under-Graduate,Rent,Car,0
CUST05690,39,56594,41335,60,,3.7,8.0,33437,5,Self-Employed,Graduate,Rent,Car,0
CUST05691,49,53370,165125,60,710.0,1.9,12.0,78525,0,Salaried,Graduate,Mortgage,Home,0
CUST05692,50,70641,128805,60,826.0,24.6,4.0,97809,3,Self-Employed,Post-Graduate,Own,Car,0
CUST05693,37,82194,314041,60,678.0,4.8,8.0,73829,3,Self-Employed,Graduate,Rent,Personal,0
CUST05694,56,26315,51803,12,623.0,1.7,7.0,27678,0,Self-Employed,Graduate,Rent,Personal,0
CUST05695,52,33506,112517,60,534.0,9.4,3.0,41294,0,Business,Under-Graduate,Rent,Business,1
CUST05696,25,67914,101143,36,594.0,0.8,14.0,83566,3,Salaried,Post-Graduate,Rent,Personal,0
CUST05697,58,44839,69357,60,662.0,3.1,11.0,40296,1,Self-Employed,Graduate,Mortgage,Education,0
CUST05698,38,71297,184254,24,724.0,9.2,,26914,2,Self-Employed,Post-Graduate,Own,Home,0
CUST05699,60,47538,189816,36,597.0,20.6,8.0,22298,0,Business,Graduate,Rent,Education,1
CUST05700,47,30024,69400,12,776.0,2.4,4.0,29978,3,Business,Graduate,Rent,Personal,0
CUST05701,60,19813,74835,12,,0.7,2.0,20442,4,Self-Employed,Graduate,Mortgage,Home,1
CUST05702,62,64682,210337,60,619.0,4.2,9.0,36040,1,Salaried,Post-Graduate,Rent,Business,0
CUST05703,25,65173,214127,48,682.0,14.4,8.0,86787,2,Salaried,Under-Graduate,Own,Business,0
CUST05704,51,74404,150732,36,660.0,5.5,4.0,44649,1,Business,Under-Graduate,Rent,Car,0
CUST05705,51,61557,114058,36,688.0,4.6,3.0,64496,0,Business,Post-Graduate,Own,Personal,0
CUST05706,43,15000,17575,48,660.0,1.9,3.0,4711,5,Salaried,Under-Graduate,Rent,Business,0
CUST05707,32,65068,252060,36,701.0,4.7,6.0,34461,0,Salaried,Post-Graduate,Rent,Home,0
CUST05708,23,25850,99726,48,630.0,10.8,2.0,21173,2,Business,Post-Graduate,Own,Business,0
CUST05709,33,17645,54959,36,625.0,2.4,11.0,996,3,Salaried,Graduate,Mortgage,Personal,0
CUST05710,51,15236,23415,36,584.0,1.4,3.0,957,0,Self-Employed,Under-Graduate,Rent,Personal,0
CUST05711,57,15000,20371,60,823.0,3.3,1.0,6071,4,Self-Employed,Post-Graduate,Rent,Personal,0
CUST05712,39,60579,239901,36,643.0,2.4,10.0,75218,4,Self-Employed,Graduate,Own,Home,0
CUST05713,47,40376,29591,36,684.0,3.2,5.0,13112,3,Salaried,Graduate,Mortgage,Home,0
CUST05714,28,24617,84989,60,633.0,0.5,13.0,32711,4,Self-Employed,PhD,Own,Home,1
CUST05715,22,55461,96729,60,777.0,2.0,3.0,59570,4,Salaried,Under-Graduate,Mortgage,Home,0
CUST05716,47,32881,64645,60,649.0,8.8,11.0,33978,5,Self-Employed,Post-Graduate,Rent,Business,0
CUST05717,44,74621,254601,36,676.0,2.6,7.0,75455,1,Business,Graduate,Rent,Car,0
CUST05718,47,84004,68640,36,580.0,17.2,9.0,123020,1,Business,Under-Graduate,Rent,Home,0
CUST05719,27,50647,88105,24,790.0,6.2,5.0,48141,4,Salaried,Post-Graduate,Mortgage,Personal,0
CUST05720,27,82545,316319,12,667.0,2.3,2.0,80391,4,Self-Employed,Graduate,Mortgage,Home,0
CUST05721,29,82511,243137,48,,1.4,2.0,56115,4,Salaried,Under-Graduate,Rent,Personal,0
CUST05722,45,56692,178142,24,601.0,5.8,12.0,74179,4,Salaried,Post-Graduate,Rent,Car,0
CUST05723,43,89669,282571,36,614.0,1.8,14.0,7721,0,Salaried,Post-Graduate,Rent,Home,1
CUST05724,40,42566,30306,60,607.0,13.1,4.0,21983,3,Salaried,Graduate,Own,Home,0
CUST05725,58,15894,19251,60,627.0,0.6,10.0,6834,0,Self-Employed,Graduate,Rent,Education,0
CUST05726,39,23912,53070,12,703.0,0.1,12.0,14273,2,Salaried,Post-Graduate,Own,Car,0
CUST05727,52,41646,74484,36,486.0,1.2,14.0,29979,2,Salaried,Graduate,Own,Education,0
CUST05728,58,65686,127312,48,646.0,4.7,14.0,94202,3,Salaried,Graduate,Mortgage,Business,0
CUST05729,51,31903,103208,36,587.0,9.0,9.0,44240,3,Business,Graduate,Mortgage,Car,0
CUST05730,63,41483,22872,48,578.0,0.9,11.0,38035,4,Salaried,Graduate,Mortgage,Home,0
CUST05731,54,30010,84379,60,687.0,4.4,2.0,894,3,Self-Employed,Post-Graduate,Mortgage,Education,0
CUST05732,31,41941,20986,36,674.0,0.8,5.0,34955,4,Business,Under-Graduate,Own,Home,1
CUST05733,58,81854,58992,36,719.0,4.1,13.0,8408,5,Business,Graduate,Own,Personal,0
CUST05734,33,62151,119889,36,680.0,0.1,7.0,33536,0,Business,Post-Graduate,Rent,Personal,0
CUST05735,51,43460,149646,48,664.0,4.1,10.0,19849,2,Salaried,PhD,Rent,Home,0
CUST05736,48,79409,80003,36,605.0,3.7,12.0,77195,1,Salaried,Post-Graduate,Own,Personal,0
CUST05737,60,55513,135516,48,575.0,0.2,4.0,1488,0,Salaried,Graduate,Own,Car,0
CUST05738,30,57673,165796,60,697.0,5.8,7.0,68230,2,Salaried,Graduate,Mortgage,Education,0
CUST05739,42,77855,101473,24,629.0,4.2,7.0,96511,5,Freelancer,Under-Graduate,Own,Business,0
CUST05740,33,48147,110408,60,681.0,4.9,2.0,2336,1,Business,Under-Graduate,Mortgage,Home,0
CUST05741,50,73324,270560,36,649.0,3.8,2.0,8998,1,Salaried,PhD,Rent,Home,1
CUST05742,54,71898,164847,60,486.0,,2.0,99292,3,Self-Employed,Graduate,Mortgage,Business,1
CUST05743,64,52089,54726,24,688.0,3.7,9.0,48128,5,Business,Graduate,Own,Business,0
CUST05744,36,27076,73033,24,599.0,12.8,13.0,39003,0,Salaried,Under-Graduate,Own,Business,0
CUST05745,23,55253,142149,36,719.0,14.4,1.0,37925,3,Business,Under-Graduate,Rent,Business,0
CUST05746,60,77745,46207,36,501.0,6.5,6.0,22231,1,Salaried,Under-Graduate,Own,Personal,0
CUST05747,39,71395,58335,24,801.0,12.1,7.0,39643,0,Self-Employed,Post-Graduate,Own,Personal,0
CUST05748,24,89205,93552,60,602.0,12.8,9.0,124306,5,Self-Employed,PhD,Rent,Home,0
CUST05749,28,45191,44152,36,687.0,1.5,3.0,7816,1,Self-Employed,Graduate,Mortgage,Home,0
CUST05750,64,70586,99394,60,592.0,25.5,9.0,94465,2,Salaried,Graduate,Mortgage,Business,0
CUST05751,39,34874,72864,36,603.0,1.6,7.0,27711,1,Business,Graduate,Rent,Home,0
CUST05752,59,59031,106315,24,704.0,0.1,14.0,6202,1,Salaried,Graduate,Mortgage,Education,1
