age,annual_income,loan_amount,loan_term_months,credit_score,employment_years,num_credit_lines,existing_debt,num_dependents,debt_to_income_ratio,loan_to_income_ratio,monthly_emi_burden,emi_to_monthly_income,credit_tier,income_tier,age_group,financial_stress,employment_type_Freelancer,employment_type_Salaried,employment_type_Self-Employed,education_PhD,education_Post-Graduate,education_Under-Graduate,property_ownership_Own,property_ownership_Rent,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal
35,61154,190426,12,755.0,3.5,3.0,31634,1,0.5173,3.1139,15868.83,3.1139,5,3,2,2.0753,False,True,False,False,True,False,False,True,False,False,False,False
61,57235,95012,60,648.0,8.4,13.0,81366,3,1.4216,1.66,1583.53,0.332,3,3,5,1.1662,False,False,False,False,False,False,False,True,False,False,True,False
50,87591,179338,24,576.0,11.4,1.0,65325,4,0.7458,2.0474,7472.42,1.0237,2,3,4,1.2197,False,False,True,False,False,False,True,False,True,False,False,False
63,50047,196521,12,636.0,6.3,6.0,6880,4,0.1375,3.9267,16376.75,3.9267,3,3,5,2.411,False,False,True,False,False,True,True,False,False,False,False,False
24,59155,35466,60,628.0,0.2,12.0,86947,0,1.4698,0.5995,591.1,0.1199,3,3,1,0.8037,False,True,False,False,True,False,False,True,False,False,False,False
32,59407,199231,48,770.0,4.1,7.0,28462,5,0.4791,3.3537,4150.65,0.8384,5,3,2,1.4493,False,False,True,False,True,False,True,False,False,False,False,False
24,55263,140806,24,702.0,3.5,3.0,78952,1,1.4287,2.5479,5866.92,1.274,4,3,1,1.718,True,False,False,False,True,False,True,False,False,False,False,False
55,43543,79445,36,701.0,5.1,11.0,58009,1,1.3322,1.8245,2206.81,0.6082,4,2,4,1.2627,False,True,False,False,False,True,True,False,False,False,True,False
49,39625,120388,12,617.0,2.5,13.0,21132,2,0.5333,3.0382,10032.33,3.0382,2,2,4,2.0362,False,True,False,False,False,False,False,False,True,False,False,False
23,29357,49159,24,591.0,0.2,8.0,41546,2,1.4152,1.6745,2048.29,0.8373,2,2,1,1.3196,False,True,False,False,False,False,True,False,False,False,True,False
28,28913,18431,36,473.0,2.1,10.0,22434,4,0.7759,0.6375,511.97,0.2125,1,2,2,0.5654,False,False,True,False,False,True,True,False,False,False,False,False
29,48325,188102,60,676.0,3.7,9.0,65310,0,1.3515,3.8924,3135.03,0.7785,3,2,2,1.9419,False,False,False,False,True,False,False,False,False,False,False,True
45,21556,57789,36,676.0,2.6,2.0,16847,3,0.7815,2.6809,1605.25,0.8936,3,1,3,1.3849,False,False,True,False,False,False,False,False,False,False,False,True
38,52421,69161,12,737.0,5.2,8.0,29664,5,0.5659,1.3193,5763.42,1.3193,4,3,3,1.0179,False,True,False,False,False,False,False,False,False,False,False,True
60,44523,69433,36,701.0,9.5,9.0,37028,0,0.8317,1.5595,1928.69,0.5198,4,2,5,0.9565,False,True,False,False,False,True,False,True,False,False,True,False
50,61738,155509,48,690.0,3.5,10.0,2775,0,0.0449,2.5189,3239.77,0.6297,4,3,4,0.9625,False,True,False,False,False,False,False,True,False,False,True,False
44,82241,90466,24,673.0,1.5,14.0,41636,2,0.5063,1.1,3769.42,0.55,3,3,3,0.6975,False,True,False,True,False,False,False,False,True,False,False,False
43,16461,24947,60,674.0,3.0,11.0,2813,1,0.1709,1.5155,415.78,0.3031,3,1,3,0.6139,False,False,False,False,False,False,False,False,False,False,True,False
62,76908,56338,36,490.0,2.3,4.0,107999,4,1.4043,0.7325,1564.94,0.2442,1,3,5,0.8547,False,True,False,False,False,False,False,True,True,False,False,False
63,50894,154746,12,765.0,14.1,11.0,4569,1,0.0898,3.0406,12895.5,3.0406,5,3,5,1.8603,False,False,True,False,False,False,True,False,False,False,True,False
46,75000,151499,60,542.0,2.4,3.0,28380,3,0.3784,2.02,2524.98,0.404,1,3,4,0.8786,False,False,True,True,False,False,False,True,False,False,True,False
30,69862,118762,12,552.0,5.0,14.0,71649,5,1.0256,1.7,9896.83,1.7,2,3,2,1.4302,False,False,True,False,False,True,False,True,True,False,False,False
53,27432,93555,48,616.0,1.9,7.0,36804,0,1.3416,3.4104,1949.06,0.8526,2,2,4,1.8155,False,False,False,False,False,False,False,True,False,False,False,False
58,69788,185026,12,777.0,2.9,10.0,4718,0,0.0676,2.6513,15418.83,2.6513,5,3,5,1.6178,False,False,False,False,False,False,False,False,False,False,False,True
53,24395,63328,48,657.0,1.6,12.0,30627,3,1.2555,2.5959,1319.33,0.649,3,1,4,1.4757,False,False,True,False,False,False,False,True,False,False,True,False
23,67799,52591,24,703.0,11.4,7.0,60220,1,0.8882,0.7757,2191.29,0.3878,4,3,1,0.7043,False,False,True,False,False,True,False,True,False,False,False,True
23,50906,157991,60,613.0,2.6,2.0,38397,5,0.7543,3.1036,2633.18,0.6207,2,3,1,1.419,False,False,False,False,False,False,False,True,True,False,False,False
58,38069,69041,12,599.0,4.3,5.0,2586,2,0.0679,1.8136,5753.42,1.8136,2,2,5,1.1153,True,False,False,True,False,False,False,True,False,False,True,False
52,70779,79526,36,624.0,4.3,12.0,80017,4,1.1305,1.1236,2209.06,0.3745,3,3,4,0.9016,False,True,False,False,False,False,True,False,False,True,False,False
32,44981,90699,60,796.0,1.1,14.0,36806,2,0.8183,2.0164,1511.65,0.4033,5,2,2,1.0532,False,True,False,False,False,True,False,False,False,False,False,True
43,39565,22688,36,600.0,3.7,13.0,35843,5,0.9059,0.5734,630.22,0.1911,2,2,3,0.5917,False,True,False,False,False,False,True,False,True,False,False,False
49,55094,93989,12,637.0,0.1,11.0,27401,0,0.4973,1.706,7832.42,1.706,3,3,4,1.2225,False,True,False,False,False,False,True,False,True,False,False,False
25,46172,24015,48,639.0,5.9,13.0,50529,4,1.0944,0.5201,500.31,0.13,3,2,1,0.6328,False,True,False,False,False,False,True,False,False,False,False,False
33,109874,62138,36,657.0,3.8,8.0,57075,2,0.5195,0.5655,1726.06,0.1885,3,4,2,0.434,False,True,False,False,True,False,False,False,True,False,False,False
62,27554,105012,36,649.0,5.3,3.0,40665,1,1.4758,3.8111,2917.0,1.2704,3,2,5,2.1148,False,True,False,False,False,False,False,True,False,False,False,False
25,22418,72154,36,756.0,5.5,2.0,11362,0,0.5068,3.2186,2004.28,1.0729,5,1,1,1.4902,False,True,False,False,False,True,True,False,False,False,False,False
34,61258,105774,48,681.0,4.6,3.0,70573,5,1.1521,1.7267,2203.62,0.4317,4,3,2,1.1084,False,False,False,False,False,False,True,False,False,True,False,False
35,16826,43341,24,651.0,4.8,8.0,17141,0,1.0187,2.5758,1805.88,1.2879,3,1,2,1.5666,False,False,True,False,False,False,False,True,False,False,False,False
41,15000,33393,24,608.0,16.1,3.0,18546,2,1.2364,2.2262,1391.38,1.1131,2,1,3,1.4964,False,True,False,False,True,False,False,False,False,False,False,True
35,70925,73540,48,571.0,11.0,2.0,52634,1,0.7421,1.0369,1532.08,0.2592,2,3,2,0.6857,False,False,True,False,True,False,False,True,False,False,True,False
36,74055,166344,24,574.0,20.3,11.0,98935,5,1.336,2.2462,6931.0,1.1231,2,3,3,1.5452,False,False,True,False,False,False,False,False,False,False,False,True
33,74091,221953,36,746.0,5.5,2.0,43013,0,0.5805,2.9957,6165.36,0.9986,4,3,2,1.4305,False,True,False,True,False,False,False,False,False,False,False,False
26,68979,206079,48,436.0,1.8,7.0,11568,1,0.1677,2.9876,4293.31,0.7469,1,3,2,1.1874,False,False,True,False,True,False,True,False,False,False,False,True
49,48879,77685,12,606.0,0.9,5.0,39562,2,0.8094,1.5893,6473.75,1.5893,2,2,4,1.2773,False,True,False,False,False,False,False,False,False,False,True,False
23,68472,206844,12,557.0,3.4,13.0,65724,5,0.9599,3.0209,17237.0,3.0209,2,3,1,2.1965,False,False,False,False,False,False,False,False,False,False,False,True
54,47901,100501,24,666.0,0.8,3.0,16505,4,0.3446,2.0981,4187.54,1.049,3,2,4,1.082,False,True,False,False,True,False,False,False,True,False,False,False
62,36884,121356,60,642.0,7.8,2.0,46849,1,1.2702,3.2902,2022.6,0.658,3,2,5,1.6925,False,True,False,False,True,False,False,True,True,False,False,False
40,74754,200589,24,632.0,10.0,13.0,6187,4,0.0828,2.6833,8357.88,1.3417,3,3,3,1.2406,False,False,False,False,False,True,False,True,False,True,False,False
51,28343,82252,48,716.0,0.9,9.0,33323,5,1.1757,2.902,1713.58,0.7255,4,2,4,1.5585,False,True,False,False,False,False,False,False,False,False,False,False
51,84034,98483,48,649.0,5.9,6.0,71728,4,0.8536,1.1719,2051.73,0.293,3,3,4,0.7809,True,False,False,False,True,False,False,True,False,False,True,False
34,57431,110153,60,720.0,0.6,8.0,31934,5,0.556,1.918,1835.88,0.3836,4,3,2,0.9129,False,True,False,True,False,False,False,False,False,False,False,False
24,34494,114816,36,693.0,5.3,1.0,33023,1,0.9574,3.3286,3189.33,1.1095,4,2,1,1.7144,False,True,False,False,False,False,True,False,False,True,False,False
39,53685,119106,36,508.0,2.0,9.0,64200,3,1.1959,2.2186,3308.5,0.7395,1,3,3,1.3658,False,True,False,False,False,True,True,False,True,False,False,False
39,67547,79644,36,740.0,7.0,6.0,48696,4,0.7209,1.1791,2212.33,0.393,4,3,3,0.76,False,True,False,False,False,False,False,True,False,False,False,False
51,88168,268866,36,580.0,9.5,3.0,75023,0,0.8509,3.0495,7468.5,1.0165,2,3,4,1.5602,False,False,False,False,False,True,False,True,True,False,False,False
49,78224,157275,48,671.0,2.9,6.0,55805,5,0.7134,2.0106,3276.56,0.5026,3,3,4,1.0393,False,False,True,False,False,False,True,False,False,False,False,False
60,34800,30394,36,755.0,8.6,3.0,33303,5,0.957,0.8734,844.28,0.2911,5,2,5,0.7322,False,True,False,False,False,True,False,True,False,True,False,False
55,31247,118402,24,598.0,4.0,2.0,24204,3,0.7746,3.7892,4933.42,1.8946,2,2,4,2.015,False,True,False,False,False,True,False,False,False,True,False,False
32,28490,103595,60,680.0,1.8,12.0,26599,0,0.9336,3.6362,1726.58,0.7272,3,2,2,1.6825,False,False,True,False,False,False,False,True,True,False,False,False
57,34919,110247,36,773.0,15.3,8.0,14695,3,0.4208,3.1572,3062.42,1.0524,5,2,5,1.4312,False,True,False,False,False,False,True,False,False,False,False,False
61,105666,314102,36,557.0,9.7,4.0,142689,0,1.3504,2.9726,8725.06,0.9909,2,4,5,1.7292,True,False,False,False,False,True,True,False,False,False,True,False
35,45156,37407,36,617.0,3.5,13.0,62722,2,1.389,0.8284,1039.08,0.2761,2,2,2,0.8869,False,True,False,False,False,False,False,False,False,False,False,True
46,54654,103033,36,555.0,3.9,13.0,35868,2,0.6563,1.8852,2862.03,0.6284,2,3,4,1.0166,False,False,True,False,False,True,False,True,False,False,True,False
23,27756,90129,48,653.0,3.4,11.0,17488,0,0.6301,3.2472,1877.69,0.8118,3,2,1,1.4697,False,True,False,False,False,False,True,False,False,False,False,False
32,15000,46836,36,709.0,5.7,4.0,1589,2,0.1059,3.1224,1301.0,1.0408,4,1,2,1.2913,False,False,True,False,False,True,False,True,False,False,False,True
39,28343,66444,12,673.0,0.3,1.0,36772,3,1.2974,2.3443,5537.0,2.3443,3,2,3,1.9255,False,True,False,False,False,False,False,False,False,False,False,False
29,34325,80938,36,698.0,16.4,12.0,2692,3,0.0784,2.358,2248.28,0.786,4,2,2,0.9746,False,True,False,False,True,False,False,False,False,False,False,False
59,61567,173116,12,739.0,2.1,8.0,60986,4,0.9906,2.8118,14426.33,2.8118,4,3,5,2.0833,False,True,False,False,True,False,True,False,False,False,True,False
34,77363,121864,48,850.0,0.9,6.0,77062,4,0.9961,1.5752,2538.83,0.3938,5,3,2,0.9891,False,True,False,False,False,False,False,False,True,False,False,False
50,41108,86002,36,567.0,9.3,14.0,38743,3,0.9425,2.0921,2388.94,0.6974,2,2,4,1.2138,False,True,False,False,False,False,False,True,False,False,True,False
49,61860,207461,36,633.0,4.3,9.0,80740,1,1.3052,3.3537,5762.81,1.1179,3,3,4,1.8636,False,False,True,True,False,False,True,False,False,False,False,True
24,94847,126023,24,542.0,9.9,9.0,57965,2,0.6111,1.3287,5250.96,0.6643,1,3,1,0.8423,False,True,False,False,False,False,True,False,False,False,False,True
35,49005,44280,24,651.0,4.1,1.0,2783,5,0.0568,0.9036,1845.0,0.4518,3,2,2,0.4293,False,True,False,False,True,False,False,True,True,False,False,False
46,15000,50735,12,759.0,6.8,2.0,6101,1,0.4067,3.3823,4227.92,3.3823,5,1,4,2.1921,False,True,False,False,True,False,False,True,False,True,False,False
32,87927,230562,36,623.0,10.2,4.0,29802,4,0.3389,2.6222,6404.5,0.8741,3,3,2,1.1844,False,True,False,False,False,False,False,False,False,False,False,False
32,54767,158934,36,663.0,4.1,8.0,17616,2,0.3217,2.902,4414.83,0.9673,3,3,2,1.2895,True,False,False,False,False,False,True,False,False,True,False,False
62,46709,91125,36,648.0,3.1,2.0,64815,3,1.3876,1.9509,2531.25,0.6503,3,2,5,1.3354,False,False,True,False,False,False,False,True,False,False,False,True
36,42752,107805,12,812.0,3.5,9.0,23017,0,0.5384,2.5216,8983.75,2.5216,5,2,3,1.7283,False,True,False,False,False,False,False,True,False,False,False,True
27,49114,113195,36,743.0,3.2,5.0,23200,3,0.4724,2.3047,3144.31,0.7682,4,2,2,1.1108,False,False,True,False,False,False,False,True,False,True,False,False
58,68517,130131,36,572.0,9.7,13.0,7771,0,0.1134,1.8993,3614.75,0.6331,2,3,5,0.8051,False,False,False,False,False,True,False,True,False,False,False,True
29,85420,53490,36,568.0,6.6,11.0,108138,4,1.266,0.6262,1485.83,0.2087,2,3,2,0.7569,False,False,False,True,False,False,False,False,True,False,False,False
44,49389,121747,36,718.0,14.6,13.0,5224,5,0.1058,2.4651,3381.86,0.8217,4,2,3,1.0284,False,False,True,False,False,True,True,False,False,False,True,False
49,35891,40120,60,768.0,1.3,9.0,18457,5,0.5143,1.1178,668.67,0.2236,5,2,4,0.6081,False,False,True,False,False,True,True,False,True,False,False,False
45,45968,85676,60,654.0,20.4,11.0,11653,4,0.2535,1.8638,1427.93,0.3728,3,2,3,0.7724,False,True,False,False,False,True,False,False,False,False,True,False
29,65606,100161,36,685.0,0.2,1.0,7331,5,0.1117,1.5267,2782.25,0.5089,4,3,2,0.6554,False,False,True,False,True,False,True,False,False,False,False,True
55,26199,92346,24,678.0,0.6,8.0,33144,3,1.2651,3.5248,3847.75,1.7624,3,2,4,2.0922,False,True,False,False,True,False,False,True,False,False,True,False
44,87926,213893,12,580.0,12.1,12.0,27049,3,0.3076,2.4326,17824.42,2.4326,2,3,3,1.5826,False,True,False,False,False,True,False,False,True,False,False,False
27,45996,72751,48,606.0,4.0,9.0,28331,3,0.6159,1.5817,1515.65,0.3954,2,2,2,0.8395,False,False,False,False,False,False,True,False,False,False,False,True
46,38069,138329,48,658.0,2.3,8.0,401,4,0.0105,3.6336,2881.85,0.9084,3,2,4,1.3668,False,False,False,False,False,False,False,False,False,False,True,False
54,45090,48919,48,687.0,3.9,8.0,32760,4,0.7265,1.0849,1019.15,0.2712,4,2,4,0.6974,False,False,True,False,True,False,False,False,False,False,False,False
32,70814,119968,48,655.0,5.1,11.0,58479,1,0.8258,1.6941,2499.33,0.4235,3,3,2,0.9656,False,True,False,False,False,False,False,False,True,False,False,False
22,51257,51917,12,674.0,1.6,11.0,6437,2,0.1256,1.0129,4326.42,1.0129,3,3,1,0.658,False,True,False,False,True,False,False,True,False,False,False,True
54,15000,23311,36,594.0,0.2,3.0,11478,0,0.7652,1.5541,647.53,0.518,2,1,4,0.9277,False,False,False,False,False,True,False,False,False,True,False,False
62,23901,51773,48,499.0,4.3,4.0,18770,4,0.7853,2.1661,1078.6,0.5415,1,1,5,1.1264,False,True,False,False,False,False,False,True,False,True,False,False
22,39344,153258,24,577.0,3.6,8.0,10971,1,0.2788,3.8953,6385.75,1.9477,2,2,1,1.8644,False,True,False,False,False,False,False,True,False,False,False,True
36,49382,30424,12,714.0,9.9,6.0,70343,1,1.4245,0.6161,2535.33,0.6161,4,2,3,0.9395,False,False,False,False,False,True,False,False,False,True,False,False
36,69588,109209,60,740.0,0.5,7.0,80308,3,1.154,1.5694,1820.15,0.3139,4,3,3,1.0266,False,False,True,False,False,False,False,True,False,False,True,False
42,71542,194534,48,754.0,5.0,14.0,41200,4,0.5759,2.7192,4052.79,0.6798,5,3,3,1.2501,False,False,True,False,False,False,True,False,False,False,True,False
52,78119,82826,48,606.0,19.9,3.0,107701,3,1.3787,1.0603,1725.54,0.2651,2,3,4,0.9491,True,False,False,False,False,True,False,False,False,False,True,False
56,42238,166873,24,533.0,8.7,10.0,53409,3,1.2645,3.9508,6953.04,1.9754,1,2,5,2.2837,False,True,False,False,True,False,False,False,False,True,False,False
36,45346,165411,60,605.0,0.8,2.0,23257,3,0.5129,3.6478,2756.85,0.7296,2,2,3,1.5184,True,False,False,False,False,False,False,False,False,False,False,False
47,34001,102226,12,703.0,10.0,9.0,31615,5,0.9298,3.0066,8518.83,3.0066,4,2,4,2.1759,False,True,False,False,False,True,True,False,False,False,False,False
36,54775,218038,36,651.0,6.2,4.0,15955,1,0.2913,3.9806,6056.61,1.3269,3,3,3,1.7088,False,False,True,False,True,False,False,True,False,True,False,False
36,29337,111817,36,589.0,8.1,13.0,29962,4,1.0213,3.8115,3106.03,1.2705,2,2,3,1.9331,False,True,False,False,False,False,False,True,False,False,False,False
41,100926,275642,12,654.0,4.5,10.0,21392,5,0.212,2.7311,22970.17,2.7311,3,4,3,1.7235,False,True,False,False,True,False,False,False,False,False,True,False
24,50171,74126,60,720.0,0.4,13.0,28585,0,0.5698,1.4775,1235.43,0.2955,4,3,1,0.7598,False,True,False,False,True,False,True,False,False,False,True,False
58,51550,153972,48,704.0,0.6,7.0,8152,5,0.1581,2.9868,3207.75,0.7467,4,3,5,1.1833,False,False,True,False,False,True,False,True,False,False,False,False
55,70595,95723,36,732.0,4.1,9.0,59816,0,0.8473,1.3559,2658.97,0.452,4,3,4,0.8813,False,True,False,False,False,False,True,False,True,False,False,False
49,34071,82904,24,567.0,5.7,2.0,34460,4,1.0114,2.4333,3454.33,1.2166,2,2,4,1.4995,False,False,True,False,False,False,False,False,False,False,False,True
56,42800,49784,36,647.0,0.2,10.0,62964,5,1.4711,1.1632,1382.89,0.3877,3,2,5,1.0537,False,False,True,False,True,False,True,False,False,False,True,False
36,64160,91927,36,707.0,0.1,13.0,69506,0,1.0833,1.4328,2553.53,0.4776,4,3,3,1.0064,False,True,False,False,False,False,False,True,False,False,True,False
24,71724,196578,48,720.0,5.8,4.0,94442,1,1.3167,2.7408,4095.38,0.6852,4,3,1,1.5545,False,False,False,False,True,False,False,True,True,False,False,False
61,91800,258768,36,720.0,6.6,13.0,27281,2,0.2972,2.8188,7188.0,0.9396,4,3,5,1.2464,False,True,False,False,False,False,False,True,True,False,False,False
46,39763,89016,36,563.0,0.7,3.0,26107,3,0.6566,2.2387,2472.67,0.7462,2,2,4,1.1581,False,True,False,False,False,False,True,False,False,False,False,True
38,57887,62896,12,572.0,4.1,8.0,84072,2,1.4523,1.0865,5241.33,1.0865,2,3,3,1.2328,False,False,True,False,False,True,False,True,False,False,False,False
58,44170,69830,48,610.0,0.1,14.0,15245,4,0.3451,1.5809,1454.79,0.3952,2,2,5,0.7309,False,True,False,False,False,False,False,True,False,False,False,True
44,68457,64686,48,642.0,1.0,11.0,27796,5,0.406,0.9449,1347.62,0.2362,3,3,3,0.5167,False,False,False,False,False,False,True,False,False,False,True,False
38,85961,144951,60,631.0,0.4,4.0,3840,0,0.0447,1.6862,2415.85,0.3372,3,3,3,0.6249,False,False,True,False,False,False,False,True,False,False,False,False
33,94601,334461,12,703.0,0.5,6.0,101896,3,1.0771,3.5355,27871.75,3.5355,4,3,2,2.5521,False,True,False,False,False,False,True,False,False,False,False,True
34,37878,93229,12,645.0,0.8,13.0,5512,2,0.1455,2.4613,7769.08,2.4613,3,2,2,1.535,False,True,False,False,False,False,False,True,False,False,False,False
62,53082,138838,48,614.0,17.3,4.0,487,4,0.0092,2.6155,2892.46,0.6539,2,3,5,0.9845,False,True,False,False,False,False,True,False,True,False,False,False
29,73537,160044,36,674.0,2.5,5.0,68409,5,0.9303,2.1764,4445.67,0.7255,3,3,2,1.2427,False,True,False,False,True,False,False,True,False,False,False,True
51,60505,200269,36,535.0,1.6,14.0,3354,3,0.0554,3.31,5563.03,1.1033,1,3,4,1.3462,False,True,False,False,False,False,True,False,False,True,False,False
51,80837,52017,48,638.0,3.5,9.0,1164,2,0.0144,0.6435,1083.69,0.1609,3,3,4,0.2471,False,True,False,False,False,True,True,False,False,False,False,True
46,27364,64944,48,646.0,4.1,14.0,22756,0,0.8316,2.3733,1353.0,0.5933,3,2,4,1.2226,False,False,False,True,False,False,False,False,False,False,False,False
61,37019,121313,12,764.0,6.7,12.0,19999,5,0.5402,3.277,10109.42,3.277,5,2,5,2.1823,False,False,True,True,False,False,False,False,False,False,False,False
36,32122,72858,36,643.0,0.7,11.0,2002,5,0.0623,2.2682,2023.83,0.7561,3,2,3,0.9322,False,False,False,False,False,False,True,False,False,False,True,False
63,23276,60696,36,696.0,8.5,5.0,2408,5,0.1035,2.6077,1686.0,0.8692,4,1,5,1.0845,False,True,False,False,False,False,False,True,False,False,False,True
59,19080,30526,48,633.0,10.2,13.0,25375,0,1.3299,1.5999,635.96,0.4,3,1,5,1.1319,False,True,False,False,False,True,False,True,False,False,True,False
33,55177,182618,24,626.0,1.6,12.0,56462,3,1.0233,3.3097,7609.08,1.6548,3,3,2,1.8987,False,False,False,False,False,False,True,False,False,False,False,True
